공간정보관리번호,X좌표최소값,Y좌표최소값,X좌표최대값,Y좌표최대값,시설코드,년도,시설유형,쉼터명칭,상세주소,면적,이용가능인원,난방기보유(열풍기),난방기보유(히터),난방기보유(난로),난방기보유(라디에이터),점검사항(냉방기기구비),점검사항(휴식공간),점검사항(야간개방),점검사항(적정온도),점검사항(전기료지원),점검사항(간판부착),점검사항(홍보물비치),점검사항(숙박가능),점검사항(휴일개방),사용여부,한파쉼터운영시작일,한파쉼터운영종료일,한파쉼터평일시작시간,한파쉼터평일종료시간,한파쉼터주말시작시간,한파쉼터주말종료시간
5366,19791048,54987445,19791048,54987445,11170003,2023,1,양짓말 경로당,서울특별시 용산구 후암로13가길 25,340,30,2,0,0,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5367,19693377,55096577,19693377,55096577,11140029,2023,1,삼성사이버경로당,서울특별시 중구 중림로 10,227,70,1,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5368,19773610,54908627,19773610,54908627,1117000093,2023,1,남영경로당,서울특별시 용산구 한강대로72길 21-15,119.6,30,0,0,2,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5369,19615952,54836905,19615952,54836905,11170025,2023,1,원효로 경로당,서울특별시 용산구 원효로41가길 14-19,75,20,2,0,0,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5370,19636171,54732178,19636171,54732178,11170045,2023,1,한강로3가 경로당,서울특별시 용산구 한강대로7길 17-16,106,40,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5371,19933264,54842099,19933264,54842099,11170066,2023,1,이태원1동 경로당,서울특별시 용산구 이태원로23길 19,145,40,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5372,19776002,54675196,19776002,54675196,11170054,2023,1,이촌1동2경로당,서울특별시 용산구 이촌로75길 12-12,178,50,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5373,19630347,54871004,19630347,54871004,11170040,2023,1,송학당 경로당,서울특별시 용산구 효창원로37라길 11,163,50,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5374,19691793,54883435,19691793,54883435,11170019,2023,1,원효1동 경로당,서울특별시 용산구 백범로 329,100,30,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5375,19598412,54732322,19598412,54732322,11170059,2023,1,이촌2동할머니 경로당,서울특별시 용산구 이촌로2가길 122,69,20,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5376,19672598,54908279,19672598,54908279,11170035,2023,1,효창제2경로당,서울특별시 용산구 효창원로 146-12,165,40,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5377,19909413,54902573,19909413,54902573,11170072,2023,1,이태원 북부경로당,서울특별시 용산구 회나무로13길 32,230,70,0,1,0,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5378,20073494,54821039,20073494,54821039,11170073,2023,1,한남동제1 경로당,서울특별시 용산구 한남대로 48-3,132,40,1,0,0,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5379,20225378,55203805,20225378,55203805,11200021,2023,3,왕십리도선동주민센터,서울특별시 성동구 마장로 141,38.88,11,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5380,20006182,54736040,20006182,54736040,11170092,2023,1,보광제1 경로당,서울특별시 용산구 보광로7길 11-3,89.88,25,0,0,1,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5381,20269600,55128400,20269600,55128400,11200016,2023,3,왕십리제2동주민센터,서울특별시 성동구  무학봉길  69   (하왕십리동),100,30,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5382,20400336,55133060,20400336,55133060,11200056,2023,3,사근동주민센터,서울특별시 성동구 사근동길 37,200,50,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5383,20401160,55186559,20401160,55186559,11200031,2023,3,마장동주민센터,서울특별시 성동구  마장로42길  11   (마장동),866,50,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5384,19967786,54704496,19967786,54704496,11170088,2023,1,동빙고 경로당,서울특별시 용산구 서빙고로75가길 23,285,60,1,0,0,0,Y,N,N,Y,Y,Y,N,N,Y,Y,20221115,20230315,900,1800,900,1800
5385,20324548,55153238,20324548,55153238,11200073,2023,9,성동책마루,서울특별시 성동구 고산자로 270,703,100,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5386,20295026,55040042,20295026,55040042,11200102,2023,3,응봉동주민센터,서울특별시 성동구  독서당로  424   (응봉동),66,15,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5387,20185005,55041564,20185005,55041564,11200125,2023,3,금호2-3가동주민센터,서울특별시 성동구 무수막18길 1,80,24,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5388,20191018,55059035,20191018,55059035,11200109,2023,3,금호1가동주민센터,서울특별시 성동구  행당로  15,1714,40,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5389,20259124,55096356,20259124,55096356,11200250,2023,3,행당2동주민센터,서울특별시 성동구 행당로9길 9,856,100,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5390,20319391,55099496,20319391,55099496,11200072,2023,3,행당1동주민센터,서울특별시 성동구  고산자로10길  18   (행당동),1605,35,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5391,20197418,54973797,20197418,54973797,11200142,2023,3,금호4가동주민센터,서울특별시 성동구  독서당로46길  26,295,47,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5392,20222268,54954406,20222268,54954406,11200244,2023,9,금호독서당(책마루),서울특별시 성동구 금호로 30,786,78,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5393,20118730,54935159,20118730,54935159,11200160,2023,3,옥수동주민센터,서울특별시 성동구 독서당로 202,749.83,20,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5394,20477237,54889061,20477237,54889061,11200204,2023,3,성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19,287,47,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5395,20490739,55161322,20490739,55161322,11200237,2023,3,용답동주민센터,서울특별시 성동구  용답중앙23길  20   (용답동),239,72,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5396,20391903,54964181,20391903,54964181,11200187,2023,3,성수1가2동주민센터,서울특별시 성동구 성수동1가 왕십리로5길  3   (성수동1가),673,47,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5397,20438866,54915168,20438866,54915168,11200174,2023,3,성수1가1동주민센터,"서울특별시 성동구  뚝섬로3길  18 , 성수1가제1동주민센터 (성수동1가)",1973,50,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5398,20488016,54985382,20488016,54985382,11200216,2023,3,성수2가3동주민센터,서울특별시 성동구 성수동2가 광나루로2길  35   (성수동2가),896,50,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5399,20415975,54954082,20415975,54954082,11200245,2023,9,성수아트홀(책마루),서울특별시 성동구 뚝섬로1길 43,400,40,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5400,20614472,55055533,20614472,55055533,11200231,2023,3,송정동주민센터,서울특별시 성동구  동일로43길  13   (송정동),120,36,0,1,1,0,Y,N,Y,N,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5401,20630021,54966499,20630021,54966499,11215005,2023,3,화양동주민센터,서울특별시 광진구 능동로17길 39,342.66,55,0,0,6,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5402,20630240,54967160,20630240,54967160,11215002,2023,1,화양경로당,서울특별시 광진구  능동로17길  39   (화양동),119,29,0,0,1,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5403,20623680,55025440,20623680,55025440,11215009,2023,1,양마제2경로당,서울특별시 광진구 군자로13길 35,34.9,8,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5404,20621069,55037502,20621069,55037502,11215007,2023,1,양마경로당,서울특별시 광진구 동일로42길 2,165.22,41,1,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5405,20642987,55054633,20642987,55054633,11215006,2023,1,군자경로당,서울특별시 광진구 동일로52길 27,95.7,23,1,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5406,20666700,55067052,20666700,55067052,11215010,2023,3,군자동주민센터,서울특별시 광진구 면목로 13,448.98,50,4,4,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20211115,20230315,900,1800,,
5407,20690073,54950716,20690073,54950716,11215003,2023,1,모진경로당,서울특별시 광진구 광나루로24길 53,150.58,37,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5408,20631785,55017521,20631785,55017521,11215011,2023,5,광진노인종합복지관,서울특별시 광진구 군자로 88,3515.1,878,0,3,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5409,20699200,55167200,20699200,55167200,11215012,2023,1,중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,91.98,22,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5410,20707168,55122921,20707168,55122921,11215014,2023,3,중곡1동주민센터,서울특별시 광진구  긴고랑로12길  49   (중곡동),241.3,60,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5411,20749431,55079573,20749431,55079573,11215018,2023,5,중곡종합사회복지관,서울특별시 광진구 용마산로3길 62,372,93,1,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5412,20767634,55135672,20767634,55135672,11215016,2023,1,장수경로당,서울특별시 광진구 긴고랑로31길 44,236.79,65,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5413,20688880,55129640,20688880,55129640,11215013,2023,1,중곡1동제2경로당,서울특별시 광진구  긴고랑로8길  51   (중곡동),252.4,63,0,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5414,20720175,55119305,20720175,55119305,11215017,2023,3,중곡2동주민센터,서울특별시 광진구 능동로 346,170,42,0,3,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5415,20739925,55107977,20739925,55107977,11215015,2023,1,한마음경로당,서울특별시 광진구 긴고랑로22길 39-4,147.84,36,0,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5416,20742450,55218602,20742450,55218602,11215019,2023,1,용마경로당,서울특별시 광진구 용마산로31길 38-8,145.66,36,1,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5417,20822606,55109953,20822606,55109953,11215023,2023,1,중곡4동경로당,서울특별시 광진구 긴고랑로39길 57,76.07,19,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5418,20708042,55040535,20708042,55040535,11215028,2023,1,능동경로당,서울특별시 광진구 천호대로112길 70,188.26,47,0,3,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5419,20776629,55201674,20776629,55201674,11215024,2023,1,용곡경로당,서울특별시 광진구 용마산로28길 31,165.24,41,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5420,20809823,55090118,20809823,55090118,11215025,2023,1,대원경로당,서울특별시 광진구 긴고랑로36길 57-27,272.55,68,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5421,20707894,55214143,20707894,55214143,11215021,2023,3,중곡3동주민센터,서울특별시 광진구  동일로76가길  28   (중곡동),574,60,2,6,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5422,20789986,55106720,20789986,55106720,11215027,2023,3,중곡4동주민센터,서울특별시 광진구 긴고랑로 131,242,60,4,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5423,20711600,55047186,20711600,55047186,11215029,2023,3,능동주민센터,서울특별시 광진구 천호대로112길 55,288.79,72,0,3,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5424,20714649,55228211,20714649,55228211,11215020,2023,1,중곡3동경로당,서울특별시 광진구 동일로80길 20,583.6,45,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5425,20919106,54960165,20919106,54960165,11215030,2023,1,광장제1경로당,서울특별시 광진구 아차산로73길 15,88.44,22,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5426,20728431,54833850,20728431,54833850,11215039,2023,1,자마장경로당,서울특별시 광진구 자양로13길 37,184,46,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5427,20977328,55024893,20977328,55024893,11215031,2023,1,광장제2경로당,서울특별시 광진구 아차산로78길 67,140,35,0,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5428,20858380,54906215,20858380,54906215,11215034,2023,5,광장종합사회복지관,서울특별시 광진구 아차산로66길 8,484,121,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5429,20704541,54877431,20704541,54877431,11215040,2023,1,청아경로당,서울특별시 광진구 자양로19길 70,232,58,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5430,20919258,54974271,20919258,54974271,11215033,2023,5,광진구노인회관,서울특별시 광진구 광장로 62,168,42,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5431,20910253,54971452,20910253,54971452,11215032,2023,3,광장동주민센터,서울특별시 광진구 광장로 52,242.08,60,0,4,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5432,20717270,54810346,20717270,54810346,11215038,2023,1,중앙경로당,서울특별시 광진구 뚝섬로57가길 48-3,229.41,57,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5433,20728738,54786835,20728738,54786835,11215044,2023,1,자양 구립제1경로당,서울특별시 광진구 뚝섬로56길 28,88.44,22,2,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5434,20665194,54815684,20665194,54815684,11215051,2023,1,자양종합사회복지관,서울특별시 광진구 자양번영로 35,61,15,1,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5435,20678923,54783395,20678923,54783395,11215045,2023,1,유수지경로당,서울특별시 광진구 뚝섬로48길 46,231.84,37,2,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5436,20686548,54848030,20686548,54848030,11215048,2023,1,자양1동경로당,서울특별시 광진구 아차산로40길 46,47.83,11,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5437,20746519,54770224,20746519,54770224,11215050,2023,3,자양2동주민센터,서울특별시 광진구  자양로3가길  26   (자양동),49.86,12,0,5,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,2100,,
5438,20728149,54833027,20728149,54833027,11215041,2023,3,자양1동주민센터,서울특별시 광진구  자양로13길  37   (자양동),63,15,0,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5439,20779176,54811875,20779176,54811875,11215046,2023,1,자양 구립제2경로당,서울특별시 광진구 뚝섬로62길 17,159.67,39,0,0,2,0,Y,Y,N,Y,N,Y,Y,N,N,N,20221115,20230315,900,1800,,
5440,20623702,54837115,20623702,54837115,11215053,2023,1,신양경로당,서울특별시 광진구 뚝섬로 543,229.41,57,3,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5441,20656351,54804266,20656351,54804266,11215054,2023,1,자양제3동경로당,서울특별시 광진구 자양번영로3길 16,86.7,21,2,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5442,20789920,54944720,20789920,54944720,11215102,2023,1,구의1동경로당,서울특별시 광진구 광나루로40길 6,163.64,40,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5443,20585384,54828608,20585384,54828608,11215055,2023,3,자양4동주민센터,서울특별시 광진구 뚝섬로26길 58,71,17,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5444,20576865,54840322,20576865,54840322,11215100,2023,1,자양4동제4경로당,서울특별시 광진구 뚝섬로30가길 18,250,62,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5445,20650792,54856748,20650792,54856748,11215066,2023,3,자양3동주민센터,서울특별시 광진구  뚝섬로  568   (자양동),232,58,2,5,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5446,20541671,54839444,20541671,54839444,11215056,2023,1,자양4동제2경로당,서울특별시 광진구 동일로2길 17,177.4,44,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5447,20738240,54938320,20738240,54938320,11215043,2023,1,구의1동제2경로당,서울특별시 광진구 광나루로30가길 27,231.99,57,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5448,20563943,54880092,20563943,54880092,11215049,2023,1,노유산경로당,서울특별시 광진구 동일로10가길 15-2,84.63,21,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5449,20759295,54979371,20759295,54979371,11215104,2023,1,소능경로당,서울특별시 광진구 자양로37길 85,255.03,63,2,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5450,20794576,54975082,20794576,54975082,11215106,2023,3,구의2동주민센터,서울특별시 광진구 천호대로136길 55,202.95,50,10,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5451,20757203,54922193,20757203,54922193,11215047,2023,3,구의1동주민센터,서울특별시 광진구 광나루로36길 56,198,49,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5452,20795766,54960128,20795766,54960128,11215110,2023,1,래미안파크스위트경로당,서울특별시 광진구 광나루로 545,229,35,4,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5453,20752502,54910417,20752502,54910417,11215057,2023,1,명성경로당,서울특별시 광진구 자양로26길 20-5,209.04,52,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5454,20786941,54974868,20786941,54974868,11215105,2023,1,구의2동경로당,서울특별시 광진구 자양로38길 17-5,70.15,17,4,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5455,20796680,54853640,20796680,54853640,11215108,2023,1,구의새마을경로당,서울특별시 광진구 구의강변로3길 39,106.2,26,0,0,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5456,20812960,54872480,20812960,54872480,11215109,2023,3,구의3동주민센터,서울특별시 광진구 강변역로 17,338.22,84,0,4,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5457,20809564,55029507,20809564,55029507,11215103,2023,1,아차산경로당,서울특별시 광진구 자양로47길 9-4,127.83,31,3,2,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5458,20455884,55372303,20455884,55372303,11230030,2023,1,화목 경로당,서울특별시 동대문구  전농로31길  33   (전농동),114.72,62,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5459,20524080,55333708,20524080,55333708,11230044,2023,1,배봉 경로당,서울특별시 동대문구 사가정로15길 38-2,79.2,24,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5460,20400303,55273938,20400303,55273938,11230056,2023,1,답십리3동 경로당,서울특별시 동대문구 황물로 30,229.42,71,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5461,20508922,55232599,20508922,55232599,11230059,2023,1,중산 경로당,서울특별시 동대문구  답십리로48길  54   (답십리동),247.9,80,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5462,20348437,55405980,20348437,55405980,11230024,2023,1,제기 경로당,서울특별시 동대문구 경동시장로23길 14,213.5,68,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5463,20288461,55306287,20288461,55306287,11230006,2023,1,명성 경로당,서울특별시 동대문구  무학로28길  22-2  (용두동),307.53,30,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5464,20815440,54898240,20815440,54898240,11215107,2023,1,산의마을경로당,서울특별시 광진구 아차산로63길 21,191.5,47,1,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5465,20677447,55428700,20677447,55428700,11260001,2023,1,면목2동구립서부경로당,서울특별시 중랑구 겸재로3길 50,123,50,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5466,20600252,55157332,20600252,55157332,11230081,2023,1,미나리 경로당,서울특별시 동대문구 천호대로87길 43,240.57,72,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5467,20459591,55457322,20459591,55457322,11230112,2023,1,회기동 경로당,서울특별시 동대문구 이문로3길 54,148.5,45,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,N,20230201,20230315,1000,1700,,
5468,20416772,55408975,20416772,55408975,11230106,2023,1,청량 경로당,서울특별시 동대문구 왕산로43다길 5,290.6,88,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5469,20490653,55412411,20490653,55412411,11230123,2023,1,수복 경로당,서울특별시 동대문구 망우로6길 24,182,55,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5470,20559513,55577251,20559513,55577251,11230149,2023,1,신이문 경로당,서울특별시 동대문구 신이문로8길 32,227.16,68,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5471,20505651,55529880,20505651,55529880,11230140,2023,1,고황 경로당,서울특별시 동대문구  이문로9길  52   (이문동),118.38,35,1,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1200,1700,,
5472,20641146,55242102,20641146,55242102,11230097,2023,1,늘봄 경로당,서울특별시 동대문구 장한로26나길 6,220.3,66,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5473,20452444,55461669,20452444,55461669,11230115,2023,1,아름 경로당,서울특별시 동대문구 휘경로 78,245.66,74,0,0,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5474,20761580,55408937,20761580,55408937,11260013,2023,1,안수경로당,서울특별시 중랑구 면목로63길 36,125,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,,
5475,20713774,55381505,20713774,55381505,11260012,2023,1,면목5동제2구립경로당,서울특별시 중랑구 동일로92길 17-7,93,31,0,2,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,,
