연도,변동사유발생연월일,판매업종류,구분,업체명,소재지
2016,2016-10-17,주유소,등록취소,뉴반도주유소,경기도 안성시 공도로163 (공도읍)
2016,2016-10-17,주유소,폐업,(주)광산에너지,광주광역시 광산구 사암로367-1 (산정동)
2016,2016-10-18,주유소,휴업,미림주유소,울산광역시 중구 태화로119 (태화동)
2016,2016-10-20,주유소,휴업,진도농협의신지점주유소,전라남도 진도군 돈지로6 (의신면)
2016,2016-10-20,주유소,신규등록,SK네트웍스(주)SK대소IC클린주유소,충청북도 음성군 대소면 대금로199
2016,2016-10-22,주유소,휴업,삼화주유소,인천광역시 부평구 마장로173 (산곡동)
2016,2016-10-24,주유소,폐업,용추주유소,경상남도 함양군 용추계곡로1 (안의면)
2016,2016-10-24,주유소,폐업,부남주유소,전라북도 무주군 장삼재로402 (적상면)
2016,2016-10-24,주유소,폐업,제일문주유소,전라북도 전주시 덕진구 기린대로1062 (여의동)
2016,2016-10-24,주유소,휴업,까치주유소,충청북도 청주시 청원구 용두길68 (오창읍)
2016,2016-10-25,주유소,휴업,SK L2주유소,경기도 평택시 평남로253 (통복동)
2016,2016-10-26,주유소,휴업,현대주유소,경상북도 예천군 도효자로1890 (상리면)
2016,2016-10-26,주유소,휴업,삼표에너지(주)훼미리주유소,서울특별시 송파구 중대로58 (문정동)
2016,2016-10-27,주유소,휴업,(주)명진에너지북강릉지점주유소,강원도 강릉시 동해대로4091 (연곡면)
2016,2016-10-28,주유소,폐업,착한9주유소,경기도 부천시 원미구 길주로460 (춘의동)
2016,2016-10-28,주유소,폐업,한마음주유소,경상남도 함안군 함마대로1423 (가야읍)
2016,2016-10-30,주유소,휴업,우리들주유소,경기도 고양시 일산동구 고봉로799 (설문동)
2016,2016-10-30,주유소,신규등록,도청주유소,경상북도 안동시 풍산읍 경서로4269
2016,2016-10-30,주유소,폐업,영성주유소,대전광역시 중구 계룡로853 (용두동)
2016,2016-10-31,주유소,등록취소,GS스타주유소,경상북도 포항시 남구 정몽주로720 (오천읍)
2016,2016-10-31,주유소,폐업,대명주유소,광주광역시 광산구 송도로150 (도산동) 광주 광역시 광산구 도산동 766-5
2016,2016-10-31,주유소,신규등록,청자로셀프주유소,전라북도 부안군 청자로1518 (보안면)
2016,2016-10-31,주유소,폐업,(주)대천에너지,충청남도 보령시 왕대산길47 (남곡동)
2016,2016-11-01,주유소,신규등록,북중앞주유소,강원도 동해시 용정로55(용정동)
2016,2016-11-01,주유소,휴업,장안주유소,강원도 원주시 원문로1640 (문막읍)
2016,2016-11-01,주유소,신규등록,경기광주주유소(원주방향),경기도 광주시 곤지암읍 만삼로 270
2016,2016-11-01,주유소,신규등록,경기광주주유소(서울방향),경기도 광주시 곤지암읍 만삼로211
2016,2016-11-01,주유소,휴업,한일주유소,경기도 포천시 화동로1541 (일동면)
2016,2016-11-01,주유소,폐업,태광주유소(김병곤),경상남도 사천시 서포로438 (서포면)
2016,2016-11-01,주유소,휴업,삼미상사(주)영등포주유소,서울특별시 영등포구 선유로114 (양평동1가)
2016,2016-11-01,주유소,폐업,동일(셀프),울산광역시 중구 구교로152 (반구동)
2016,2016-11-01,주유소,휴업,익산톨게이트점,전라북도 익산시 궁성로834 (금마면)
2016,2016-11-01,주유소,등록취소,남청주IC주유소,충청북도 청주시 서원구 청남로856 (남이면) 청남로856
2016,2016-11-02,주유소,폐업,침산스마트주유소,대구광역시 북구 침산남로19길18 (침산동)
2016,2016-11-02,주유소,폐업,수성제일주유소,대구광역시 수성구 들안로342 (수성동4가)
2016,2016-11-03,주유소,신규등록,양평휴게주유소(서울방향),경기도 양평군 양동면 여양3로 384-27
2016,2016-11-03,주유소,신규등록,양평휴게주유소(원주방향),경기도 양평군 양동면 여양3로 384-27
2016,2016-11-03,주유소,휴업,학동주유소,경상남도 거제시 거제중앙로19 (동부면)
2016,2016-11-04,주유소,휴업,치산주유소,경상북도 영천시 치산효령로425 (신녕면)
2016,2016-11-04,주유소,휴업,노성주유소,충청남도 논산시 논산평야로1270 (노성면)
2016,2016-11-07,주유소,폐업,옥방주유소,경상북도 봉화군 소천로2985 (소천면)
2016,2016-11-07,주유소,폐업,하은주유소,대전광역시 서구 문정로2번길129 (탄방동)
2016,2016-11-07,주유소,폐업,VIP주유소,충청북도 청주시 상당구 산성로129 (용담동) 324-36
2016,2016-11-08,주유소,폐업,통일주유소,강원도 철원군 호국로4931 (갈말읍)
2016,2016-11-08,주유소,신규등록,SK행복주유소,세종특별자치시 연기면 정안세종로1573
2016,2016-11-11,주유소,휴업,산본주유소,경상남도 김해시 고모로109 (진례면)
2016,2016-11-11,주유소,폐업,이레,전라북도 임실군 춘향로2267 (성수면)
2016,2016-11-12,주유소,등록취소,신선주유소,부산광역시 남구 북항로106 (감만동)
2016,2016-11-14,주유소,휴업,중부주유소,경상북도 군위군 경북대로2656-11 (효령면)
2016,2016-11-14,주유소,폐업,군위대원주유소,경상북도 군위군 중앙길163 (군위읍)
2016,2016-11-14,주유소,휴업,구룡포 산업단지 주유소,경상북도 포항시 남구 동해안로5095 (동해면)
2016,2016-11-14,주유소,폐업,(주)대창석유 직영 금강주유소,광주광역시 서구 상무대로958 (쌍촌동) 997-6번지 금강주유소
2016,2016-11-14,주유소,휴업,유한회사 닛시오일 닛시2주유소,전라북도 임실군 춘향로3596 (관촌면)
2016,2016-11-15,주유소,폐업,조암주유소,경기도 화성시 3.1만세로63 (우정읍)
2016,2016-11-15,주유소,휴업,반도주유소,충청북도 음성군 음성로2562 (감곡면)
2016,2016-11-16,주유소,폐업,동부주유소,경상북도 청송군 경동로3603 (진보면)
2016,2016-11-16,주유소,폐업,여진셀프주유소,광주광역시 북구 군왕로64 (두암동)
2016,2016-11-16,주유소,폐업,글로리주유소,부산광역시 기장군 기장대로1011 (일광면)
2016,2016-11-18,주유소,폐업,공군제10전투비행단주유소,경기도 수원시 권선구 장지동 303
2016,2016-11-20,주유소,휴업,황금주유소,충청북도 충주시 구룡로396 (엄정면) 23-1 황금주유소
2016,2016-11-21,주유소,휴업,진전주유소,경상남도 창원시 마산합포구 남해안대로4350 (진전면)
2016,2016-11-21,주유소,신규등록,송림주유소,인천광역시 동구 염전로 71(송림동 8-835)
2016,2016-11-23,주유소,폐업,쉼터주유소,경기도 의왕시 백운로325 (학의동)
2016,2016-11-24,주유소,폐업,대륭주유소,경기도 포천시 내촌로102 (내촌면)
2016,2016-11-24,주유소,신규등록,대가농협클린주유소,경상북도 성주군 대가면 가야로 4179
2016,2016-11-25,주유소,휴업,거북이주유소,경상남도 창녕군 박진로1649 (남지읍)
2016,2016-11-26,주유소,신규등록,태우주유소,강원도 춘천시 후석로400 (후평동)
2016,2016-11-28,주유소,휴업,지산평리주유소,대구광역시 수성구 지산로14길63 (지산동) 지산동566-2
2016,2016-11-28,주유소,휴업,새부산주유소,전라남도 화순군 학포로1739 (한천면)
2016,2016-11-28,주유소,휴업,탐라주유소,제주특별자치도 서귀포시 516로86 (토평동)
2016,2016-11-28,주유소,신규등록,하늘안주유소,충청남도 천안시 동남구 신방남부길87 (신방동)
2016,2016-11-29,주유소,휴업,대로주유소,경상북도 경산시 다문로296 (진량읍)
2016,2016-11-29,주유소,폐업,지곡주유소,경상북도 포항시 남구 효자로142 (대잠동)
2016,2016-11-30,주유소,휴업,SK네트웍스(주) 동해주유소,경기도 고양시 덕양구 중앙로110 (화전동)
2016,2016-11-30,주유소,폐업,대량석유(주) 원천주유소,경기도 수원시 영통구 중부대로461 (원천동)
2016,2016-11-30,주유소,폐업,정병산주유소,경상남도 창원시 의창구 용지로265번길1 (용호동)
2016,2016-11-30,주유소,신규등록,창평주유소,경상북도 봉화군 파인토피아로1651 (봉성면)
2016,2016-11-30,주유소,폐업,서면주유소,부산광역시 부산진구 중앙대로651 (부전동)
2016,2016-11-30,주유소,폐업,금천주유소,서울특별시 금천구 독산로77 (시흥동)
2016,2016-11-30,주유소,휴업,하나주유소,서울특별시 영등포구 도림로236 (신길동)
2016,2016-11-30,주유소,폐업,구암주유소,전라남도 담양군 제월길280 (봉산면)
2016,2016-12-01,주유소,폐업,송봉주유소,서울특별시 송파구 오금로142 (송파동)
2016,2016-12-02,주유소,폐업,한일주유소,경기도 여주시 이여로1041 (흥천면)
2016,2016-12-02,주유소,폐업,신평화주유소,서울특별시 영등포구 가마산로554 (신길동)
2016,2016-12-04,주유소,휴업,서민주유소,대구광역시 북구 팔달로89 (노원동3가)
2016,2016-12-05,주유소,휴업,(주)더그린,전라남도 나주시 영산로4896 (다시면)
2016,2016-12-05,주유소,폐업,옥천주유소,충청북도 옥천군 옥천로1563-7 (옥천읍) GS칼텍스 옥천주유소
2016,2016-12-06,주유소,휴업,에이치지(주)대원주유소,경기도 의왕시 경수대로215 (고천동)
2016,2016-12-06,주유소,폐업,SK네트웍스(주) 평리제일주유소,대구광역시 서구 국채보상로204 (평리동)
2016,2016-12-06,주유소,휴업,간석주유소,인천광역시 남동구 구월로107 (간석동)
2016,2016-12-07,주유소,폐업,구암주유소,경기도 남양주시 경춘로2637-1 (화도읍)
2016,2016-12-07,주유소,폐업,학동주유소,경상남도 거제시 거제중앙로19 (동부면)
2016,2016-12-09,주유소,신규등록,행복나눔,강원도 평창군 평창대로272 (방림면) 행복나눔 주유소
2016,2016-12-12,주유소,폐업,GS세양주유소,강원도 원주시 북원로2852 (태장동)
2016,2016-12-12,주유소,신규등록,서산톨게이트주유소,충청남도 서산시 운암로895 (운산면)
2016,2016-12-13,주유소,휴업,(주)한미석유 성광주유소,경기도 수원시 영통구 창룡대로243 (이의동)
2016,2016-12-14,주유소,신규등록,감사드림주유소,부산광역시 연제구 거제대로98 (거제동)
2016,2016-12-15,주유소,신규등록,정도제2주유소,경기도 안산시 단원구 대남로52 (대부북동)
2016,2016-12-16,주유소,폐업,케이케이(주) 호계중앙주유소,경상남도 창원시 마산회원구 호원로315 (내서읍)
2016,2016-12-21,주유소,휴업,광명주유소,경기도 양주시 부흥로889 (광적면) 양주시
2016,2016-12-21,주유소,휴업,동백제일주유소,경기도 용인시 기흥구 동백죽전대로497 (동백동)
2016,2016-12-21,주유소,폐업,SK중부주유소,경기도 평택시 고덕로120 (고덕면)
2016,2016-12-21,주유소,휴업,주식회사피엘에너지,경기도 포천시 호국로83 (소흘읍)
2016,2016-12-21,주유소,폐업,상주대원주유소,경상북도 상주시 영남제일로1467 (복룡동)
2016,2016-12-22,주유소,신규등록,(주)남영전구 청송(상주)주유소,경상북도 청송군 중평병부길 203-92
2016,2016-12-23,주유소,신규등록,포곡농협주유소,경기도 용인시 처인구 포곡읍 포곡로246번길 8
2016,2016-12-23,주유소,신규등록,(주)무한증산셀프주유소,경상남도 양산시 증산역로158
2016,2016-12-23,주유소,신규등록,의성(영덕)주유소,경상북도 의성군 새못안길 45-47
2016,2016-12-23,주유소,신규등록,의성(상주)주유소,경상북도 의성군 새못안길 45-49
2016,2016-12-23,주유소,신규등록,(주)남영전구 청송(영덕)주유소,경상북도 청송군 중평병부길 203-115
2016,2016-12-24,주유소,휴업,북천주유소,경상남도 하동군 옥단로9 (북천면)
2016,2016-12-26,주유소,신규등록,GS행정타운주유소,경기도 수원시 권선구 권선로98(호매실동)
2016,2016-12-26,주유소,폐업,행복드림주유소,경기도 수원시 권선구 매송고색로541 (오목천동)
2016,2016-12-26,주유소,신규등록,(주)봉선대오일,경기도 화성시 남양읍 남양로1671-36
2016,2016-12-27,주유소,휴업,고속주유소,경상남도 김해시 서부로386 (진영읍) 고속주유소
2016,2016-12-27,주유소,폐업,달산주유소,충청남도 보령시 월전로280 (남포면)
2016,2016-12-28,주유소,폐업,화정주유소(SK),경기도 고양시 덕양구 중앙로671 (토당동)
2016,2016-12-28,주유소,신규등록,주석self주유소,경기도 화성시 남양읍 주석로79
2016,2016-12-28,주유소,폐업,진전주유소,경상남도 창원시 마산합포구 남해안대로4350 (진전면)
2016,2016-12-29,주유소,휴업,지산평리주유소,대구광역시 수성구 지산로14길63 (지산동) 지산동566-2
2016,2016-12-30,주유소,신규등록,LP가스산업주식회사,강원도 인제군 미시령로951 (북면)
2016,2016-12-30,주유소,휴업,행복주유소,충청남도 청양군 만수로1531 (남양면)
2016,2016-12-31,주유소,폐업,은현주유소,경기도 양주시 화합로610번길192 (은현면)
2016,2016-12-31,주유소,폐업,문화주유소,경상남도 진주시 진산로997 (집현면)
2017,2017-01-01,주유소,휴업,(유)넘버원주유소,전라북도 군산시 옥녀로102 (내초동)
2017,2017-01-01,주유소,휴업,하늘주유소,전라남도 여수시 여순로228 (소라면)
2017,2017-01-01,주유소,휴업,현대오일뱅크(주)직영현대셀프주유소 센텀점,부산광역시 해운대구 해운대로179 (재송동)
2017,2017-01-01,주유소,휴업,원석주유소,충청북도 증평군 초평로1742 (증평읍)
2017,2017-01-01,주유소,휴업,새금암,전라북도 익산시 황등서로404 (함라면)
2017,2017-01-01,주유소,폐업,에스케이네트웍스(주) 소사벌주유소,경기도 평택시 서동대로3776 (소사동)
