고유번호,구명,법정동명,산지여부,주지번,부지번,새주소명,생성일,위도,경도
4157,영등포구,여의도동,1,45,19, ,,37.5198571,126.9291397
4159,영등포구,여의도동,1,45,2, ,,37.5189702,126.9276079
4160,영등포구,여의도동,1,45,20, ,,37.5196327,126.929024
4161,영등포구,여의도동,1,45,21, ,,37.5187987,126.9277609
4162,영등포구,여의도동,1,45,3, ,,37.5195101,126.9284335
4163,영등포구,여의도동,1,50, , ,,37.5205329,126.9346273
4165,영등포구,여의도동,1,48, , ,,37.5174502,126.9270271
4167,영등포구,여의도동,1,53, , ,,37.5194258,126.9329111
4169,영등포구,여의도동,1,54,2, ,,37.5188618,126.931957
4170,영등포구,여의도동,1,61,5, ,,37.5193518,126.9386397
4171,영등포구,여의도동,1,83,6, ,,37.5323487,126.9243582
4173,영등포구,여의도동,1,86, , ,,37.5213479,126.9426811
3947,송파구,송파동,1,20, , ,,37.5067526,127.108975
3948,송파구,삼전동,1,1,1, ,,37.5072062,127.0912669
3949,송파구,송파동,1,185,5, ,,37.49914,127.1153202
3950,송파구,삼전동,1,49,4, ,,37.5028504,127.0921592
3951,송파구,방이동,1,23,2, ,,37.5156571,127.1082745
3952,송파구,송파동,1,20,9, ,,37.5077778,127.1100286
3955,송파구,석촌동,1,286,7, ,,37.5044605,127.1065704
3956,송파구,방이동,1,200,2, ,,37.5103907,127.1236763
3957,송파구,가락동,1,77,1, ,,37.495643,127.1213254
3958,송파구,석촌동,1,15, , ,,37.5029199,127.098979
3959,송파구,방이동,1,51,1, ,,37.5154378,127.1147912
3961,송파구,석촌동,1,174,1, ,,37.5052092,127.1059969
3944,송파구,풍납동,1,150,4, ,,37.4911712,127.1151776
3962,송파구,방이동,1,40,1, ,,37.5166798,127.1112134
3963,송파구,가락동, ,99,5, ,,37.4931317,127.1193519
3964,영등포구,양평2동,1,1,1, ,,37.5249298,126.8919022
3965,송파구,가락동,1,79,2, ,,37.4945918,127.119735
3967,송파구,방이동,1,45, , ,,37.5165685,127.1140229
3969,송파구,잠실동,1,7,11, ,,37.5158539,127.0988932
3970,송파구,잠실동,1,175,12, ,,37.5114165,127.0804968
3971,송파구,가락동,1,8,2, ,,37.5024742,127.1261745
3972,은평구,역촌동,1,1,40, ,,37.610278,126.9172709
3974,은평구,대조동,1,198,4, ,,37.6182145,126.920031
3975,은평구,불광동,1,251,2, ,,37.6131484,126.9282032
3976,은평구,불광동,1,309,22, ,,37.6194238,126.9228841
3977,은평구,수색동,1,101,5, ,,37.5818934,126.8966838
3978,은평구,신사동,1,24,59, ,,37.59676,126.9148128
3979,은평구,역촌동,1,17,1, ,,37.6061705,126.9219971
3981,은평구,역촌동,1,30,29, ,,37.6036048,126.9185965
3982,은평구,역촌동,1,36,14, ,,37.6010429,126.9163826
3985,은평구,역촌동,1,8,77, ,,37.608546,126.9155147
3987,은평구,역촌동,1,219, , ,,37.6047742,126.9058074
3989,은평구,역촌동,1,55,35, ,,37.6053841,126.9102427
3990,은평구,역촌동,1,62,1, ,,37.6056239,126.9150669
3991,은평구,역촌동,1,71,1, ,,37.6052095,126.9096132
3993,은평구,응암동,1,103,20, ,,37.5988645,126.9215333
3994,은평구,응암동,1,64,18, ,,37.6010095,126.9311099
3995,은평구,역촌동,1,738, , ,,37.5990481,126.9169528
3996,은평구,응암동,1,84,1, ,,37.6021753,126.926339
3998,은평구,응암동,1,87,40, ,,37.6008595,126.9231664
3984,광진구,자양동,1, , , ,,37.5317193,127.0628908
4320,성동구,마장동,1,772,0, ,,37.5662414,127.0431312
4321,성동구,성수1가,1,656,745, ,,37.5472048,127.0476246
4322,광진구,화양동,1,7,3, ,,37.5402851,127.0696398
4323,마포구,합정동,1,414,0, ,,37.5498506,126.9142644
4326,서초구,양재동,2,27,2, ,,37.4846032,127.0340737
4327,동작구,동작동,1,121,5, ,,37.5031066,126.980266
4310,동대문구,신설동,1,97,75, ,,37.5758858,127.0240417
4328,동작구,사당동,1,9,31, ,,37.4876963,126.9822164
4329,서초구,방배동,1,2909,0, ,,37.4642351,126.9891073
4330,영등포구,여의동,1,40,0, ,,37.5234628,126.9337745
4331,영등포구,여의동,1,45,5, ,,37.5191565,126.9284365
4333,영등포구,여의동,1,50,1, ,,37.5216655,126.9389438
4334,영등포구,여의동,1,61,4, ,,37.5190629,126.9390744
4335,영등포구,영등포동,1,91,0, ,,37.5303175,126.9064464
4336,영등포구,영등포동,1,20,1, ,,37.5178253,126.9157819
4337,영등포구,여의동,1,86,0, ,,37.5224868,126.9423605
4340,영등포구,영등포동,1,333,0, ,,37.5196873,126.908199
4341,영등포구,영등포동,1,94,119, ,,37.5230344,126.9112898
4342,영등포구,영등포동,1,1,0, ,,37.5183157,126.9114192
4343,영등포구,영등포동,1,23,0, ,,37.5183398,126.9088671
4344,영등포구,영등포동,1,5,70, ,,37.5193456,126.9067503
4345,영등포구,영등포동,1,68,2, ,,37.5197849,126.9043519
4347,영등포구,영등포동,1,20,0, ,,37.5226286,126.9045332
4348,영등포구,영등포동,1,24,0, ,,37.5225351,126.9046501
4349,영등포구,영등포동,1,32,0, ,,37.5211027,126.9054059
4350,영등포구,영등포동,1,34,1, ,,37.5212701,126.9054305
4351,영등포구,영등포동,1,133,0, ,,37.5222544,126.9080822
4352,영등포구,영등포동,1,3,2, ,,37.5209198,126.9043227
4444,종로구,종로3가,1,61,68, ,,37.572572,126.9907097
4445,종로구,종로5가,1,124,8, ,,37.5709967,127.0019477
4447,종로구,숭인동,1,117,0, ,,37.5728757,127.0156617
4448,서초구,방배동,1,225,0, ,,37.4814402,126.9976831
4450,성동구,용답동,1,127, , ,,37.5654213,127.0494837
4451,동대문구,전농동,1,620,69, ,,37.5803531,127.0455
4454,성동구,용답동,1,128, , ,,37.5697959,127.0471185
4455,동대문구,용두동,1,47,1, ,,37.5740994,127.0380503
4412,영등포구,여의도동,1,14,5, ,,37.5301028,126.9201576
4413,영등포구,여의도동,1,15, , ,,37.5294829,126.9187998
4414,영등포구,여의도동,1,15,11, ,,37.5284987,126.919829
4415,영등포구,여의도동,1,15,12, ,,37.52851,126.9194315
4416,영등포구,여의도동,1,15,15, ,,37.5279085,126.9202475
4419,영등포구,여의도동,1,15,23, ,,37.5277888,126.9195022
4420,영등포구,여의도동,1,15,24, ,,37.5274862,126.9196297
4421,영등포구,여의도동,1,15,3, ,,37.5290151,126.9192589
4407,영등포구,여의도동,1,14,31, ,,37.5288513,126.9204296
4422,영등포구,여의도동,1,16, , ,,37.5279249,126.9219716
4423,송파구,풍납동,1,401,2, ,,37.5275048,127.1184648
4424,송파구,방이동,1,24,8, ,,37.5151579,127.1078099
4426,송파구,가락동,1,10,5, ,,37.5007442,127.1266448
4427,송파구,오금동,1,23,2, ,,37.5073529,127.1295292
4428,송파구,석촌동,1,286,3, ,,37.5047119,127.1071246
4429,송파구,문정동,1,57, , ,,37.4844978,127.1238067
4430,송파구,오금동,1,50,7, ,,37.5030021,127.1278272
4433,송파구,삼전동,1,101,2, ,,37.503184,127.0931101
4434,송파구,방이동,1,41,3, ,,37.5166237,127.1120987
4435,송파구,오금동,1,17,3, ,,37.5091683,127.1270421
4436,송파구,문정동,1,150,25, ,,37.491494,127.115985
4437,영등포구,여의도동,1,15,4, ,,37.5289578,126.9190863
4439,송파구,석촌동,1,158,3, ,,37.507138,127.101601
4440,송파구,문정동,1,54,5, ,,37.4884568,127.1217646
4441,송파구,방이동,1,149,4, ,,37.5128505,127.1141585
4442,중구,회현동,1,122, , ,,37.5557785,126.970497
4174,영등포구,영등포동,1,175, , ,,37.5192392,126.9097275
4175,영등포구,여의도동,1,28,130, ,,37.5199292,126.9122312
4158,영등포구,여의도동,1,45,18, ,,37.5201056,126.9286261
4166,영등포구,여의도동,1,54,6, ,,37.5180631,126.9329149
4177,영등포구,영등포동,1,94,124, ,,37.5221778,126.9112681
4178,영등포구,영등포동,1,94,151, ,,37.5210602,126.9132892
4180,영등포구,영등포동,1,94,24, ,,37.5228843,126.9100176
4181,영등포구,영등포동,1,94,29, ,,37.5225005,126.9126514
4183,영등포구,영등포동,1,62,1, ,,37.5279746,126.9046041
4185,영등포구,영등포동,1,76,1, ,,37.5292547,126.9044558
4186,영등포구,영등포동,1,242, , ,,37.5206187,126.9102954
4187,영등포구,영등포동,1,567,7, ,,37.5167608,126.9146437
4188,영등포구,영등포동,1,647,1, ,,37.510387,126.9045472
4190,영등포구,당산동2가,1,30,2, ,,37.5223422,126.8940327
4191,양천구,신정동,1,1231, , ,,37.5199666,126.8529897
4192,영등포구,문래동,1,54, , ,,37.5180083,126.8947882
4193,영등포구,당산동,1,385,0, ,,37.5254027,126.8965392
4194,종로구,창신동,1,20, , ,,37.5800559,127.0152669
4195,종로구,안국동,1,148, , ,,37.576683,126.9857885
4197,종로구,도렴동,1,83, , ,,37.5716173,126.9766443
4198,종로구,적선동,1,81,1, ,,37.575795,126.9734188
4199,용산구,효청동,1,70, , ,,37.5393522,126.9612844
4201,강남구,대치동,1,509,0, ,,37.4946858,127.0638236
4203,중랑구,중화동,1,321,37, ,,37.5948134,127.0756726
4179,영등포구,영등포동,1,94,152, ,,37.521269,126.9131598
4204,용산구,한강로3가동,1,40, , ,,37.529508,126.9645929
4206,구로구,신도림동,1,460,26, ,,37.5088687,126.8915685
4207,광진구, ,1,256, , ,,37.5520664,127.0895611
4208,동대문구,이문동,1,360,9, ,,37.5953822,127.0630798
4209,동대문구,휘경동,1,317,101, ,,37.589742,127.0580049
4211,성북구,안암동,1,146,0, ,,37.5862886,127.0292389
4212,성북구,길음동,1,877,66, ,,37.6033766,127.024911
4213,성북구,보문동,1,127,1, ,,37.585328,127.019413
4215,성북구,상월곡동,1,26,1, ,,37.6064153,127.0485906
4216,성북구,동선동4가,1,1,0, ,,37.5927298,127.0165302
4219,성북구,석관동,1,349,8, ,,37.6107652,127.0568148
4220,도봉구,도봉동,1,363,0, ,,37.6892252,127.0464152
4214,성북구,삼선동,1,14, , ,,37.588546,127.0063196
4221,노원구, , , , , ,,37.6248535,127.0619782
4222,노원구,월계동,1,85, , ,,37.6238142,127.0617855
4223,노원구,상계동,1,335, , ,,37.6548085,127.0604689
4224,노원구,창동,1,38, , ,,37.6447969,127.0513545
4225,노원구,월계4동,1,261, , ,,37.6336103,127.058918
4228,강남구,알원본동,1,214,0, ,,37.4841352,127.0843357
4229,서초구,서초동,1, ,1329, ,,37.493924,127.0290835
4230,강남구,수서동,1,439,2, ,,37.4874631,127.1020308
4598,마포구,성산동,1,429,0, ,,37.5695241,126.8990517
4599,성동구,마장동,1,767,4, ,,37.5686274,127.0452469
4600,영등포구,신길동,1,508,0, ,,37.4999244,126.9203612
4601,중구,을지로4가,1,234,1, ,,37.5666437,126.9937048
4582,강동구,성내동,1,549,1, ,,37.5285067,127.1251722
4595,강동구,천호동,1,452,1, ,,37.5375936,127.1280437
4602,중구,소공동,1,87,1, ,,37.5646001,126.9800598
4603,중구,남대문로2가,1,123,0, ,,37.5635632,126.9817805
4605,중구,충무로2가,1,65,12, ,,37.561108,126.9856368
4606,종로구,예지동,1,121,0, ,,37.5694965,126.9963864
4607,중구,을지로6가,1,18,11, ,,37.5675499,127.008722
4608,동작구,대방동,1,393,0, ,,37.4997389,126.9284893
4610,영등포구,영등포동,1,139,8, ,,37.5172895,126.9102396
4612,서초구,서초동,1,1552,13, ,,37.4913374,127.0092271
4613,영등포구,영등포동,1,618,496, ,,37.5157402,126.9071238
4614,서초구,반포동,1,706,6, ,,37.510399,127.0206513
4615,영등포구,여의도동,1,143,3, ,,37.5170409,126.9093172
4616,영등포구,여의도동,1,159, , ,,37.518913,126.9111464
4617,영등포구,영등포동,1,94,121, ,,37.5227937,126.9107867
4619,영등포구,영등포동,1,94,141, ,,37.5219592,126.9119507
4620,영등포구,영등포동,1,94,23, ,,37.5230641,126.9106076
4622,영등포구,영등포동,1,1,6, ,,37.5180938,126.9107727
4623,영등포구,영등포동,1,18, , ,,37.5181026,126.9070469
4624,영등포구,양평2동,1,20,0, ,,37.5427023,126.8918307
4763,영등포구,여의도동,1,13,24, ,,37.529368,126.9214626
4764,영등포구,여의도동,1,13,17, ,,37.5302662,126.9208495
4765,영등포구,여의도동,1,13,19, ,,37.5301443,126.9210559
4766,영등포구,여의도동,1,13,2, ,,37.5305785,126.9213072
4768,영등포구,여의도동,1,13,20, ,,37.5300171,126.9208269
4769,영등포구,여의도동,1,13,21, ,,37.5295621,126.9216027
4755,영등포구,여의도동,1,10, , ,,37.5301373,126.9262661
4772,영등포구,여의도동,1,13,5, ,,37.530027,126.9222097
4773,영등포구,여의도동,1,13,6, ,,37.5297058,126.9222305
4774,서초구,서초동,1,1306,8, ,,37.4995552,127.026414
4775,서초구,서초동,1,1335, , ,,37.4884946,127.027499
4777,서초구,반포동,1,75,13, ,,37.5056727,127.0018187
4232,노원구,상계동,1,173,0, ,,37.6609577,127.0735389
4233,노원구,상계동,1,335,0, ,,37.6562446,127.0629973
4235,도봉구,창동,1,135,0, ,,37.6487743,127.0347986
4236,강북구,수유동,1,140,0, ,,37.6377128,127.0253306
4237,강북구,미아동,1,197,14, ,,37.6260736,127.0263128
4238,강북구,미아동,1,71,4, ,,37.6139364,127.0300204
4239,종로구,종로6가,1,69,0, ,,37.5713404,127.0091099
4241,중구,명동,1,64,0, ,,37.5610135,126.9865673
4243,중구,동자동,1,14,0, ,,37.5540273,126.9728424
4244,용산구,갈월동,1,101,0, ,,37.5446031,126.9720913
4245,용산구,갈월동,1,96,1, ,,37.5412606,126.9711585
4246,용산구,한강로1가,1,293,0, ,,37.5346018,126.9729944
4248,동대문구,장한동,1,416,0, ,,37.5615943,127.0642484
4249,광진구,능동,1,277,0, ,,37.5569922,127.0799614
4250,광진구,광장동,1,237,0, ,,37.5454131,127.1033422
4251,강동구,천호동,1,455,0, ,,37.5385158,127.1238874
4253,강동구,명일동,1,345,12, ,,37.5455993,127.1429188
4254,강동구,명일동,1,312,0, ,,37.5518003,127.1441044
4256,강동구,상일동,1,148,0, ,,37.5566311,127.1658682
4258,송파구,방이동,1,89,0, ,,37.5165271,127.1310348
4231,노원구,상계동,1,111,0, ,,37.6703442,127.0789943
4259,송파구,방이동,1,217,2, ,,37.5090359,127.1262693
4261,송파구,오금동,1,44,2, ,,37.4979045,127.1352705
4262,송파구,거여동,1,20,14, ,,37.4930326,127.1446263
4264,노원구,공릉동,1,680,0, ,,37.6173273,127.0746941
4583,영등포구,양평동,1,156,1, ,,37.5359562,126.8987622
4585,강동구,명일동,1,329,4, ,,37.5489971,127.1477451
4586,강동구,명일동,1,331,1, ,,37.5485702,127.1473688
4587,강동구,명일동,1,341,2, ,,37.5469474,127.1463459
4588,강동구,명일동,1,347,1, ,,37.5462688,127.1450751
4589,강동구,명일동,1,330,1, ,,37.5482471,127.147969
4590,강동구,성내동,1,449,7, ,,37.5226707,127.1325007
4592,강동구,성내동,1,430,2, ,,37.5262011,127.1335892
4593,강동구,성내동,1,120,65, ,,37.5316169,127.1234011
4594,강동구,상일동,1,149, , ,,37.5533891,127.1574474
4596,강동구,천호동,1,455,8, ,,37.5389116,127.1241984
4456,광진구,화양동,1,7,3, ,,37.5407654,127.0710044
4457,광진구,구의동,1,245,24, ,,37.5372804,127.0866594
4458,광진구,구의동,1,546,6, ,,37.5353409,127.0946192
4459,송파구,신천동,1,1, , ,,37.5207104,127.1038328
4461,강남구,삼성동,1,172,82, ,,37.5089178,127.0633092
4462,갈암구,삼성2동,1,174,81, ,,37.5045225,127.0490261
4443,종로구,종로1가,1,44,0, ,,37.5702065,126.9820506
4463,강남구,역삼1동, ,804,737, ,,37.5007335,127.0367522
4464,강남구,서초3동,1,821,1, ,,37.4980204,127.0277443
4465,서초구,방배동,1,1579,9, ,,37.4936589,127.013762
4468,은평구,불광동,1,281, , ,,37.6102028,126.9300159
4469,은평구,구산동,1,1, , ,,37.6112373,126.9171864
4449,중구,신당5동,1,106,1, ,,37.5656885,127.0196949
4470,은평구,녹번동,1,144,69, ,,37.6061244,126.9228079
4471,은평구,진관내동,1,533, , ,,37.6367881,126.918943
4472,은평구,녹번동,1,48, , ,,37.6006739,126.9359482
4474,은평구,신사2동,1,337,5, ,,37.5914129,126.9136665
4475,은평구,증산동,1,199,8, ,,37.5839451,126.9096451
4476,서대문구,홍제동,1,330,66, ,,37.5887687,126.9442233
4477,서대문구,가좌동,1,292,15, ,,37.5687931,126.9154313
4478,마포구,대흥동,1,2, , ,,37.5567724,126.9459649
4479,마포구,노고산동,1,30,16, ,,37.5552424,126.9369172
4481,중랑구,신내동,1,643,3, ,,37.6173079,127.0915355
4483,강서구,공항동,1,27,1, ,,37.5612346,126.8120783
4484,강서구,내발산동,1,743,0, ,,37.5487518,126.8363257
4485,구로구,구로동,1,585,5, ,,37.5029248,126.8820429
4487,구로구,온수동,1,51,7, ,,37.492369,126.824057
4488,구로구,오류동,1,66, , ,,37.4945323,126.8456049
4490,금천구,가산동,1,717,0, ,,37.4665443,126.8892343
4491,서대문구,홍제동,1,26,1, ,,37.5825423,126.9502818
4492,서대문구,현저동,1,101,0, ,,37.5744735,126.9579428
4493,종로구,묘동,1,59,0, ,,37.5704138,126.9922136
4495,성동구,금호4가,1,1470,0, ,,37.5483636,127.0155572
4497,강남구,압구정동,1,668,0, ,,37.526827,127.0285224
4498,중구,신당동,1,294,0, ,,37.5601439,127.0141082
4499,성동구,금호2가,1,223,1, ,,37.5546267,127.020012
4500,성동구,행당동,1,317,241, ,,37.557065,127.0288476
4501,동작구,상도동,1,752,2, ,,37.5031047,126.9478133
4503,구로구,구로동,1,125,66, ,,37.4929803,126.8970282
4504,마포구,상수동,1,309,10, ,,37.5477496,126.9233103
4505,마포구,창전동,1,145,0, ,,37.5474894,126.9320712
4506,마포구,공덕동,1,439,0, ,,37.5434775,126.952046
4507,용산구,용산동,1,4,0, ,,37.5347662,126.9868224
4508,용산구,이태원동,1,127,0, ,,37.5345308,126.9942859
4511,동대문구,왕산로,1,328,1, ,,37.580045,127.0479535
4512,중랑구,묵동,1,175,4, ,,37.610475,127.077813
4513,영등포구,신길동,1,3599,0, ,,37.500134,126.9095795
4514,구로구,구로동,1,800,0, ,,37.4856209,126.8868926
4515,강서구,공항동,1,22,50, ,,37.5637304,126.8106636
4516,중구,주교동,1,122,0, ,,37.5677343,126.9980798
4518,용산구,한남동,2,10,33, ,,37.5397503,127.0017196
4519,송파구,잠실본동,1,5,0, ,,37.5115703,127.0866945
4520,동작구,사당동,1,250,0, ,,37.4847933,126.9708676
4521,동작구,사당동,1,250,0, ,,37.4853523,126.9819195
4522,서초구,방배동,1,874,0, ,,37.4875956,126.9933358
4525,동대문구,이문동,1,360,1, ,,37.6025783,127.0676385
4526,서초구,반포동,1,14,1, ,,37.503567,126.9963632
4527,서초구,반포동,1,19,4, ,,37.5051043,127.0048752
4529,서초구,반포동,1,19,3, ,,37.5034855,127.0049858
4531,서초구,반포동,1,30,0, ,,37.5046133,127.0140785
4532,강남구,논현동,1,208,0, ,,37.5111908,127.0215612
4533,강남구,역삼동,1,810,10, ,,37.5046926,127.0249264
4534,강남구,논현동,1,208,0, ,,37.5140399,127.0309203
4354,성동구,마장동,1,527,6, ,,37.5715304,127.0358477
4356,성동구,사근동,1,235,12, ,,37.5619875,127.0493971
4357,양천구,신정동,1,943,25, ,,37.5237984,126.8515203
4358,도봉구,창동,1,1,9, ,,37.6542924,127.0501422
4360,영등포구,신길동,1,3575, , ,,37.5004143,126.9100399
4361,영등포구,양평동,1,23,1, ,,37.5224159,126.8835324
4363,영등포구,양평동,1,37,3, ,,37.5242439,126.8836501
4364,영등포구,양평동,1,38,1, ,,37.5242253,126.8831048
4365,영등포구,양평동,1,43,3, ,,37.5252014,126.8831179
