개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
3040000,CDFF4220002009000010,20090723,,1,영업/정상,13,영업중,,,,,02-461-1941,,,서울특별시 광진구 군자동 477-12번지 ,서울특별시 광진구 능동로 289 (군자동),,메가박스 군자6,2018.9.12 17:31,U,2018.9.12 23:59,,206852.3609,450393.661,영화상영관,,14,,,,14,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20090723,일반상업지역
3040000,CDFF4220001998000001,19980325,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 546-4 테크노마트10층 ,"서울특별시 광진구 광나루로56길 85, 10층 (구의동, 테크노마트)",5116,CGV강변11 STAR 2관,2021.4.21 18:24,U,2021.4.23 2:40,,208394.4164,448165.28,영화상영관,영화상영관,,,,,10,,,,,,,,,,,,,,,,,,,,,영화관,,19980325,
3040000,CDFF4220001998000002,19980325,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 546-4 테크노마트10층 ,"서울특별시 광진구 광나루로56길 85, 10층 (구의동, 테크노마트)",5116,CGV강변11 STAR 3관,2021.4.21 18:46,U,2021.4.23 2:40,,208394.4164,448165.28,영화상영관,영화상영관,,,,,10,,,,,,,,,,,,,,,,,,,,,영화관,,19980325,
3040000,CDFF4220001998000003,19980327,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 546-4 테크노마트10층 ,"서울특별시 광진구 광나루로56길 85, 10층 (구의동, 테크노마트)",5116,CGV강변11 4DX 1관,2021.4.21 18:49,U,2021.4.23 2:40,,208394.4164,448165.28,영화상영관,영화상영관,,,,,10,,,,,,,,,,,,,,,,,,,,,영화관,,19980327,
3100000,CDFF4220002005000008,20051115,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제10관),2022.6.28 9:37,U,2021.12.5 21:00,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002013000004,20130419,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",1783,CGV 중계 제3관,2022.4.18 11:00,U,2021.12.3 22:00,,205985.9533,459730.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000004,20051115,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제4관),2022.6.28 9:36,U,2021.12.5 21:00,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070000,CDFF4220002004000001,20040503,,1,영업/정상,13,영업중,,,,,02-3291-5540,,,서울특별시 성북구 돈암동 538-98,서울특별시 성북구 아리랑로 82 (돈암동),2827,아리랑시네센터 제1관,2023.1.20 15:12,U,2022.11.30 22:02,,201158.1367,455288.7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000005,20051115,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제5관),2022.6.28 9:36,U,2021.12.5 21:00,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000006,20051115,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제8관),2022.6.28 9:37,U,2021.12.5 21:00,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002012000002,20051115,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,"롯데시네마 노원(제6관, 아르떼)",2022.8.29 21:12,U,2021.12.7 21:01,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002016000001,20160223,,1,영업/정상,13,영업중,,,,,02-2207-1703,,,서울특별시 중랑구 상봉동 501 ,"서울특별시 중랑구 상봉로 131, 지하1,2층 (상봉동, 상봉듀오트리스주상복합)",2150,CGV상봉1관,2021.4.22 15:01,U,2021.4.24 2:40,,208076.3867,455017.5286,영화상영관,,,,,,41,8,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20160223,
3140000,CDFF4220002002000002,20070507,,1,영업/정상,13,영업중,,,,,02-3017-3653,,,서울특별시 양천구 목동 916 현대백화점 지하2층,"서울특별시 양천구 목동동로 257 (목동,현대백화점 지하2층)",7998,메가박스중앙(주)더부티크목동현대백화점103호(The Boutique),2023.1.20 8:59,U,2022.11.30 22:02,,188884.0756,447186.8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230000,CDFF4220002014000001,20141014,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 송파구 신천동 29,"서울특별시 송파구 올림픽로 300, 엔터테인먼트동 5~11층 (신천동, 롯데월드몰)",5551,롯데시네마 월드타워(제21관),2022.12.5 8:21,U,2021.11.2 0:07,,209074.9008,445657.8093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002013000001,20130419,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",1783,CGV 중계 제7관,2022.4.18 10:59,U,2021.12.3 22:00,,205985.9533,459730.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000005,20090925,,1,영업/정상,13,영업중,,,,,6405-2577,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 5관,2023.1.21 16:06,U,2022.11.30 22:03,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000004,20090925,,1,영업/정상,13,영업중,,,,,6405-2577,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 4관,2023.1.21 16:02,U,2022.11.30 22:03,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200000,CDFF4220002009000001,20090225,,1,영업/정상,13,영업중,,,,,070-7461-8286,,,서울특별시 관악구 신림동 1641-2 14층,"서울특별시 관악구 신림로 330 (신림동,14층)",,롯데시네마 신림 제6관,2022.4.15 11:16,U,2021.12.3 23:07,,193754.4274,442407.2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002008000001,20080718,,1,영업/정상,13,영업중,,,,,02-363-2537,,,서울특별시 서대문구 대신동 85 외 6필지 하니솔빌딩 A동 지하1층,"서울특별시 서대문구 성산로 527, B1층 (대신동, 하늬솔빌딩)",3721,필름포럼 1관,2022.3.30 17:02,U,2021.12.4 0:01,,195028.4006,451317.9095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002008000002,20080718,,1,영업/정상,13,영업중,,,,,02-363-2537,,,서울특별시 서대문구 대신동 85 하늬솔빌딩,"서울특별시 서대문구 성산로 527, 하늬솔빌딩 A동 B1층 (대신동)",3721,필름포럼 2관,2022.3.30 18:03,U,2021.12.4 0:01,,195028.4006,451317.9095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220001987000001,19870926,,3,폐업,3,폐업,20010315,,,,,,120803,서울특별시 서대문구 남가좌동 158-11번지 (지층) ,,,모래내비디오소극장,2003.2.7 11:05,I,2018.8.31 23:59,,,,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19870926,
3190000,CDFF4220002022000003,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 3관,2022.7.29 13:38,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220002022000001,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 1관,2022.7.29 13:27,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200000,CDFF4220002006000005,20060928,,1,영업/정상,13,영업중,,,,,070-7465-3811,,,서울특별시 관악구 봉천동 862-1 12층,"서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)",8787,롯데시네마 서울대입구제5관,2022.4.15 10:58,U,2021.12.3 23:07,,195703.0437,442094.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220002022000002,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 2관,2022.7.29 13:34,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220002022000006,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 6관,2022.7.29 22:18,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220002022000004,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 4관,2022.7.29 13:41,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200000,CDFF4220002006000002,20060928,,1,영업/정상,13,영업중,,,,,070-7465-3811,,,서울특별시 관악구 봉천동 862-1 12층,"서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)",8787,롯데시네마 서울대입구제2관,2022.4.15 10:58,U,2021.12.3 23:07,,195703.0437,442094.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190000,CDFF4220002022000005,20220729,,1,영업/정상,13,영업중,,,,,070-4757-7977,,,서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처,"서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)",7074,롯데시네마 신대방 5관,2022.7.29 22:14,I,2021.12.6 21:01,,191555.3544,442679.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040000,CDFF4220002012000001,20120511,,3,폐업,3,폐업,20220825,,,,02-2024-1646,,,서울특별시 광진구 자양동 227-7 더샵스타시티,"서울특별시 광진구 아차산로 272, 더샵스타시티 (자양동)",5065,롯데시네마 건대입구관 (아르떼관),2022.9.13 9:02,U,2021.12.8 23:05,,206349.675,448396.9397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140000,CDFF4220002007000001,2007.5.7,,1,영업/정상,13,영업중,,,,,02-3017-3653,,,서울특별시 양천구 목동 916 현대백화점 지하2층,"서울특별시 양천구 목동동로 257 (목동,현대백화점 지하2층)",7998,메가박스중앙(주)더부티크목동현대백화점105호(The Boutique),2023.1.31 8:56,U,2022.12.2 0:02,,188884.0756,447186.8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002006000005,20060406,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로2가 65-9,서울특별시 중구 퇴계로 123 (충무로2가),,CGV 명동역 씨네라이브러리 4관,2022.9.19 18:43,U,2021.12.8 22:01,,198636.2504,451005.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140000,CDFF4220002002000006,20070507,,1,영업/정상,13,영업중,,,,,02-3017-3653,,,서울특별시 양천구 목동 916 현대백화점 지하2층,"서울특별시 양천구 목동동로 257 (목동,현대백화점 지하2층)",7998,메가박스중앙(주)더부티크목동현대백화점107호(The Boutique Suite),2023.1.20 8:59,U,2022.11.30 22:02,,188884.0756,447186.8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002006000002,20060406,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로2가 65-9,서울특별시 중구 퇴계로 123 (충무로2가),,CGV명동역 씨네라이브러리 3관,2022.9.19 18:33,U,2021.12.8 22:01,,198636.2504,451005.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002006000008,20060406,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로2가 65-9,서울특별시 중구 퇴계로 123 (충무로2가),,CGV 명동역 씨네라이브러리 5관,2022.9.19 18:46,U,2021.12.8 22:01,,198636.2504,451005.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200000,CDFF4220002006000001,20060928,,1,영업/정상,13,영업중,,,,,070-7465-3811,,,서울특별시 관악구 봉천동 862-1 12층,"서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)",8787,롯데시네마 서울대입구1관,2022.10.4 17:25,U,2021.10.31 0:06,,195703.0437,442094.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002022000001,20221222,,1,영업/정상,13,영업중,,,,,02-3147-3865,,,서울특별시 강남구 삼성동 159 코엑스,"서울특별시 강남구 영동대로 513, 코엑스 2~1층 (삼성동)",6164,코엑스 부티크 프라이빗 2호,2023.1.13 14:03,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002018000001,20180314,,1,영업/정상,13,영업중,,,,,070-7017-6736,,,서울특별시 강남구 삼성동 159 코엑스,"서울특별시 강남구 영동대로 513, 코엑스 지하1층 (삼성동)",6164,코엑스 부티크 프라이빗 1,2023.1.13 14:03,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000009,20130618,,3,폐업,3,폐업,20221203,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 11층 (창천동, 아트레온)",3780,CGV신촌아트레온 9관,2022.12.28 21:36,U,2021.11.1 21:00,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000008,20130618,,3,폐업,3,폐업,20221203,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 11층 (창천동, 아트레온)",3780,CGV신촌아트레온 8관,2022.12.28 21:32,U,2021.11.1 21:00,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000005,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 5관,2022.4.6 15:29,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000034,20000504,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",6164,코엑스 105호 컴포트룸,2023.1.13 14:03,U,2022.11.30 23:05,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000006,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 6관,2022.4.6 15:30,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210000,CDFF4220002004000006,20041222,,1,영업/정상,13,영업중,,,,,070-7016-3401,,,서울특별시 서초구 서초동 1317-20,서울특별시 서초구 서초대로77길 3 (서초동),,메가박스중앙(주) 강남 6관,2023.1.16 18:25,U,2022.11.30 23:08,,202276.9172,443970.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000007,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 7관,2022.4.6 15:30,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210000,CDFF4220002004000005,20041222,,1,영업/정상,13,영업중,,,,,070-7016-3401,,,서울특별시 서초구 서초동 1317-20,서울특별시 서초구 서초대로77길 3 (서초동),,메가박스중앙(주) 강남 5관,2023.1.16 18:25,U,2022.11.30 23:08,,202276.9172,443970.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210000,CDFF4220002004000004,20041222,,1,영업/정상,13,영업중,,,,,070-7016-3401,,,서울특별시 서초구 서초동 1317-20,서울특별시 서초구 서초대로77길 3 (서초동),,메가박스중앙(주) 강남 4관,2023.1.16 18:25,U,2022.11.30 23:08,,202276.9172,443970.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000001,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 1관,2022.4.6 15:28,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002003000003,20030519,,1,영업/정상,13,영업중,,,,,02-3147-3733,,,서울특별시 마포구 성산동 515 월드컵쇼핑몰내 1층,"서울특별시 마포구 월드컵로 240 (성산동,월드컵쇼핑몰내 1층)",3932,메가박스중앙(주) 상암월드컵경기장지점 3관,2023.1.16 13:29,U,2022.11.30 23:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002003000004,20030519,,1,영업/정상,13,영업중,,,,,02-3147-3733,,,서울특별시 마포구 성산동 515 월드컵쇼핑몰내 1층,"서울특별시 마포구 월드컵로 240 (성산동,월드컵쇼핑몰내 1층)",3932,메가박스중앙(주) 상암월드컵경기장지점 4관,2023.1.16 13:25,U,2022.11.30 23:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000004,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 4관,2022.4.6 15:29,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002003000005,20030519,,1,영업/정상,13,영업중,,,,,02-3147-3733,,,서울특별시 마포구 성산동 515 월드컵쇼핑몰내 1층,"서울특별시 마포구 월드컵로 240 (성산동,월드컵쇼핑몰내 1층)",3932,메가박스중앙(주) 상암월드컵경기장지점 5관,2023.1.16 13:22,U,2022.11.30 23:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210000,CDFF4220002000000004,20000728,,1,영업/정상,13,영업중,,,,,070-7017-9581,,,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층,"서울특별시 서초구 신반포로 176 (반포동,센트럴시티 지하1층)",,메가박스중앙(주) 센트럴 더부티크 104호,2023.1.16 18:25,U,2022.11.30 23:08,,200250.4478,444683.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000002,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 2관,2022.4.6 15:28,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000007,20090925,,1,영업/정상,13,영업중,,,,,6405-2577,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 7관,2023.1.21 16:10,U,2022.11.30 22:03,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002005000003,20050426,,1,영업/정상,13,영업중,,,,,02)2670-8240,,,서울특별시 영등포구 영등포동 618-496 외 12필지,"서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)",7306,롯데시네마 영등포 3관,2022.4.6 15:29,U,2021.12.4 0:08,,191741.3458,445970.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140000,CDFF4220002006000005,20090522,,1,영업/정상,13,영업중,,,,,02-3147-3818,,,서울특별시 양천구 목동 917-6 행복한세상백화점 7층,"서울특별시 양천구 목동동로 309 (목동,행복한세상백화점 7층)",7997,메가박스중앙(주) 목동지점 COMFORT 6관,2023.1.10 18:05,U,2022.11.30 23:02,,188977.1711,447466.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
